Flag,"Vessel Name","Destination Port","Reported Eta","Reported Destination","Calculated Eta","Current Port",Imo,"Vessel Type - Generic","Time Of Latest Position",Latitude,Longitude,"Current Port Unlocode"
Indonesia,"BERKAT BAHARI 1",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:52:28",-6.059738,106.9528,
Indonesia,"SAMUDRA JAYA RAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-20 23:05:31",-6.0944,106.803,IDJKT
Indonesia,"ASP GLORY",JAKARTA,"2022-05-10 04:00:00",MARUNDA,,"JAKARTA ANCH",0,"Wing in Grnd","2022-11-25 12:51:06",-6.062823,106.9523,
Indonesia,"SPOB GRAHA TIGA",,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-11-25 12:53:24",-6.097688,106.9066,IDJKT
Indonesia,"KM VALLERIE 2",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-16 13:53:24",-6.107207,106.8737,IDJKT
Indonesia,"KM SEJAHTERA 21",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-06 12:42:50",-6.096852,106.9113,IDJKT
Indonesia,"OCEAN DREAM",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-11-24 01:47:01",-6.101682,106.7912,IDJKT
Indonesia,"SPOB JOHAN 1",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tanker,"2022-11-24 22:20:17",-6.078722,106.8902,
Indonesia,"SAMUDRA SINDO 9",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:50:48",-6.053033,106.9435,
Indonesia,"TB KENCANA PRIMA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 12:52:35",-6.101952,106.9533,IDJKT
Indonesia,"TB. NRL 9280",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:09:14",-6.050742,106.9601,
Indonesia,"AUGUSTINE PHINISI",,,"No data (CLASS B transponder)",,JAKARTA,0,Passenger,"2022-11-22 11:47:54",-6.118905,106.8451,IDJKT
Indonesia,KP.GELATIK,KETAPANG,"1900-01-01 00:00:00",,,JAKARTA,0,"Special Craft","2022-02-02 02:33:29",-6.07835,106.8814,IDJKT
Indonesia,"JOHAN JAYA 138",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-05 22:14:39",-6.054625,106.9616,
Indonesia,"TB.NELLY 59",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-24 09:36:23",-6.084271,106.9412,IDJKT
Indonesia,"KILAT MAJU JAYA IX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-05 21:04:40",-6.100272,106.8038,IDJKT
Indonesia,KP.PERENJAK,JAKARTA,"1900-01-01 00:00:00",JAKARTA,,JAKARTA,0,"Special Craft","2022-11-10 06:31:09",-6.11349,106.8716,IDJKT
Indonesia,"TB MITRA KENCANA V",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:43:29",-6.058939,106.9562,
Indonesia,"TB TINJU",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-11 01:26:09",-6.114927,106.8705,IDJKT
Indonesia,ELVIO,,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Other,"2022-11-23 10:30:31",-6.060223,106.9502,
Indonesia,"TB.KAN V",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-06 22:26:20",-6.047962,106.9562,
Indonesia,"TB BILLITON XV",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-20 22:32:53",-6.053936,106.9471,
Indonesia,"KM UNITED XVII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-16 04:15:52",-6.10117,106.8042,IDJKT
Indonesia,"BANGKA JAYA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-17 22:28:51",-6.099158,106.8018,IDJKT
Indonesia,KRI,,"2022-10-02 08:30:00","MP.ALEXINDO 8",,JAKARTA,0,"Special Craft","2022-10-14 00:30:38",-5.979424,106.8085,IDJKT
Indonesia,"SPOB GRAHA DUA DUA",JAKARTA,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-11-21 05:33:32",-6.084752,106.8835,IDJKT
Indonesia,"SPOB BOJONEGORO I",JAKARTA,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tanker,"2022-11-24 14:32:56",-6.077547,106.8934,
Indonesia,"LM VICTOR",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:51:52",-6.0543,106.9479,
Indonesia,"SINAR HARAPAN III",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-03 20:20:08",-6.116518,106.8078,IDJKT
Indonesia,"SINAR SEMBULUH",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-09 15:23:56",-6.121648,106.8087,IDJKT
Indonesia,"TB SURABAYA MANDIRI1",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-23 08:07:17",-6.056405,106.945,
Indonesia,"TB BERKAT JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-10-31 08:15:25",-6.142917,106.8156,IDJKT
Indonesia,"TB BADAK AQUARIA",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-11 09:07:35",-6.118488,106.8654,IDJKT
Indonesia,"GAJAH LAUT",,"1900-01-01 00:00:00",,,JAKARTA,0,Tug,"2022-11-14 16:56:42",-6.11144,106.8717,IDJKT
Indonesia,"TB KAWAN KITA II",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-01 02:47:16",-6.017475,106.8722,
Indonesia,"KM.MAULANA 26",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-08 06:39:59",-6.094185,106.8031,IDJKT
Indonesia,"TB TIRTA BAHARI 03",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-14 07:55:39",-6.053232,106.9509,
Indonesia,"HASIL LAUT 216",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-28 10:54:08",-6.094614,106.7998,IDJKT
Indonesia,"SUMBER KARYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-15 21:33:48",-6.082187,106.7936,IDJKT
Indonesia,"HASIL LAUT 3",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-04 04:11:40",-6.097609,106.802,IDJKT
Indonesia,"TB.SEROJA STAR1",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-09 10:12:41",-6.083552,106.9609,IDJKT
Indonesia,"KN. MIAPLACIDUS",,"2022-11-07 13:00:00","PANGKALAN DISNAV TPK",,JAKARTA,0,Passenger,"2022-10-25 03:31:40",-6.118975,106.865,IDJKT
Indonesia,"SPOB.ORIENT 88",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Other,"2022-10-24 22:29:55",-6.077555,106.8917,
Indonesia,"KM TIRTA SARI",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft",,-2.15457,109.16,IDJKT
Indonesia,"BARUNA FORTUNA 2",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-10-20 08:40:02",-6.129455,106.8054,IDJKT
Indonesia,"PULOMAS LANCAR",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tanker,"2022-11-23 15:55:25",-6.077715,106.8895,
Indonesia,"TB.ARMANSYA FORTUN03",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:52:20",-6.078632,106.8634,
Indonesia,"SIJM V",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-09 03:41:22",-6.102077,106.8033,IDJKT
Indonesia,"SUKSES 1200",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 12:53:20",-6.082778,106.9621,IDJKT
Indonesia,"KM. DAMASHA 5",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-15 14:54:35",-6.099952,106.8011,IDJKT
Indonesia,"SHINEI NO 12",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-23 10:12:09",-6.122328,106.812,IDJKT
Indonesia,"KPC III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 08:06:43",-6.113101,106.8271,IDJKT
Indonesia,"MITRA SAMUDERA JAYA1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 03:39:34",-6.099833,106.8033,IDJKT
Indonesia,"STARINDO JAYA V",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 05:48:14",-6.097402,106.8016,IDJKT
Indonesia,"KLM. BAITUS SALAM",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-20 17:39:47",-6.11592,106.8077,IDJKT
Indonesia,"ELMA MARIS",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-11-24 06:38:57",-6.102875,106.7936,IDJKT
Indonesia,"KP.PANJANG VII 2019",,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2022-11-25 02:11:04",-6.09711,106.7943,IDJKT
Indonesia,"SPOB HARAPAN MAT 77",,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-11-01 11:51:53",-6.091902,106.9294,IDJKT
Indonesia,"SATYA BERJAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-23 08:52:43",-6.105602,106.8103,IDJKT
Indonesia,BUNGAMULIASEJAHTERA,,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-19 17:02:28",-6.116248,106.8079,IDJKT
Indonesia,"KSA 121",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:53:00",-6.024107,106.9578,
Indonesia,"TRI JAYA XIX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-06 12:13:47",-6.096455,106.8033,IDJKT
Indonesia,"KM. INTAN SAMUDRA 23",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-23 15:16:40",-6.09612,106.8081,IDJKT
Indonesia,"KM INFINITY 5",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-06 13:52:39",-6.100918,106.8039,IDJKT
Indonesia,"KM CALVIN III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-12 13:42:55",-6.098492,106.801,IDJKT
Indonesia,"ASP 23",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-22 09:46:10",-6.106743,106.9572,IDJKT
Indonesia,"KM.UNITED XIV",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-10 04:39:18",-6.102223,106.8026,IDJKT
Indonesia,"SINAR ARINDO 6",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-23 10:42:35",-6.096478,106.8021,IDJKT
Indonesia,ANDALANSUMBERLAUT,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 12:53:26",-6.097187,106.8017,IDJKT
Indonesia,"KM HASIL JAYA VIII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-12 06:39:54",-6.102052,106.8032,IDJKT
Indonesia,"MATAHARI SUKSES 7A",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-15 22:10:59",-6.08885,106.8043,IDJKT
Indonesia,"KP PRAHASTA 7015",BALIKPAPAN,"1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2022-11-14 03:50:01",-6.112675,106.8717,IDJKT
Indonesia,"KM BSP",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-02 14:00:07",-6.099518,106.8012,IDJKT
Indonesia,"SETIA JAYA 88",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-16 16:59:52",-6.094377,106.8029,IDJKT
Indonesia,"GLORY 99",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 12:49:50",-6.100811,106.9542,IDJKT
Indonesia,"MAKMUR JAYA 88",,,"No data (CLASS B transponder)",,JAKARTA,0,"High Speed Craft","2022-11-13 14:11:42",-6.10302,106.7752,IDJKT
Indonesia,"INDAH JAYA MAKMUR I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-07 07:41:40",-6.09997,106.8021,IDJKT
Indonesia,"KM SUN RISE I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-14 00:17:40",-6.09875,106.8031,IDJKT
Indonesia,"TB.TUNAS BARU LESTAR",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-24 09:32:44",-6.111572,106.8729,IDJKT
Indonesia,"BINTANG NATUNA JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-24 04:50:30",-6.118212,106.8095,IDJKT
Indonesia,"ASP 18",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-23 04:20:10",-6.106143,106.9565,IDJKT
Indonesia,"SJS SERVIC",CHITTAGONG,"1900-01-01 00:00:00",,,JAKARTA,0,Other,"2020-09-09 08:31:16",-6.120972,106.8761,IDJKT
Indonesia,"KLM HIKMA MADANI",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-24 10:23:10",-6.115297,106.8082,IDJKT
Indonesia,"KLM SENTOSA BAHAGIA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-20 16:25:46",-6.116008,106.8078,IDJKT
Indonesia,"ARGO 8",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 06:32:30",-6.11336,106.8725,IDJKT
Indonesia,"SOLA GRACIA",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-11-17 01:13:49",-6.100598,106.7935,IDJKT
Indonesia,"TB PANGERAN LAKSNA99",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 10:30:31",-6.039045,106.956,IDJKT
Indonesia,"KLM RAHIM J MANDIRI",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-20 15:00:58",-6.116335,106.8079,IDJKT
Indonesia,CAKRAWALA4,JAKARTA,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-17 23:11:58",-6.09749,106.802,IDJKT
Indonesia,"KM.SUNJAYA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-11 23:58:38",-6.098005,106.8036,IDJKT
Indonesia,"KM ABADI MAJU II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-17 01:55:48",-6.091025,106.8018,IDJKT
Indonesia,"KM. MARGO ASIH VII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-23 15:21:23",-6.099832,106.8017,IDJKT
Indonesia,"KLM ANUGERAH JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-19 20:26:56",-6.123895,106.8092,IDJKT
Indonesia,"KM. MJB",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 10:02:42",-6.098965,106.8025,IDJKT
Indonesia,"SOSIAL MEGAH PERMAI",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-12 09:29:04",-6.118108,106.8082,IDJKT
Indonesia,"KLM PUTRA SELEBES JY",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-24 23:19:15",-6.117898,106.8082,IDJKT
Indonesia,"KLM.COLUMBUS HALID",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-17 22:15:14",-6.120345,106.8085,IDJKT
Indonesia,"KLM BUANA EKA JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,"Sailing Vessel","2022-11-23 16:54:49",-6.124298,106.8093,IDJKT
Indonesia,"TB KAWAN KITA XI",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-24 15:57:54",-6.064985,106.9534,
Indonesia,"KLM COLOMBUS AGUNG",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-16 11:37:56",-6.116712,106.8078,IDJKT
Indonesia,"KLM HIDAYAH AKBAR",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-14 06:33:41",-6.118952,106.8084,IDJKT
Indonesia,"TB SATRIA NIAS","JAKARTA ANCH",,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-11-25 12:51:52",-6.051597,106.9555,
Indonesia,SH,,"2022-12-31 00:00:00",,,JAKARTA,0,Fishing,"2022-10-29 03:36:02",-6.101397,106.8025,IDJKT
Indonesia,"KM SUN RISE IX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-30 02:01:26",-6.100893,106.8041,IDJKT
Indonesia,"KM SUMBER BAHARI II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-23 14:10:40",-6.100907,106.8037,IDJKT
Indonesia,"INDAH JAYA 3",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-19 10:01:23",-6.098485,106.8007,IDJKT
Indonesia,"KM BINTANG ALAM",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-30 13:02:45",-6.104218,106.7767,IDJKT
Indonesia,"TB CB 940",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 10:49:36",-6.111538,106.8689,IDJKT
Indonesia,"MARCOPOLO JAYA ABADI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-31 08:32:59",-6.098671,106.8008,IDJKT
Indonesia,"DR LIE DHARMAWAN II",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-10-25 00:41:59",-6.100577,106.773,IDJKT
Indonesia,SAMPURNAPERINTIS,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-16 22:02:29",-6.094799,106.803,IDJKT
Indonesia,"BINTANG ARINDO UTAMA",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-10-24 06:17:24",-6.096925,106.8026,IDJKT
Indonesia,"KM THUNDER BIRD",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-11-13 00:00:07",-6.023743,106.9154,IDJKT
Indonesia,33,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-15 14:11:43",-6.098023,106.8025,IDJKT
Indonesia,M4KMUR.J4Y4.18,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-11 04:16:00",-6.104118,106.7766,IDJKT
Indonesia,"KM MULTI S INDAH II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-22 09:45:01",-6.094618,106.8003,IDJKT
Indonesia,"KM SURYA MINA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-24 00:56:11",-6.094037,106.802,IDJKT
Indonesia,ERAMAS2,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-23 17:07:43",-6.10093,106.8039,IDJKT
Indonesia,"KM.DWI JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 04:37:05",-6.101445,106.8042,IDJKT
Indonesia,23076,,"1900-01-01 00:00:00","No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-17 02:19:27",-6.094642,106.7996,IDJKT
Indonesia,BUNTA,,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-11-15 14:01:12",-6.118915,106.8652,IDJKT
Indonesia,"KP.SADEWA 7003",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-14 03:00:55",-6.112598,106.8717,IDJKT
Indonesia,"TB.PRIMA SAKTI VIII",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 12:52:10",-6.101673,106.8775,IDJKT
Indonesia,"KLM SYARIF PUSAKA PD",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-18 06:07:22",-6.118438,106.8083,IDJKT
Indonesia,"KM SINARMINAPERKASA1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-20 17:05:18",-6.099555,106.8009,IDJKT
Indonesia,"KLM HARAPAN KITA B",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-10-17 18:30:36",-6.120668,106.8087,IDJKT
Indonesia,"KM AQUARIUS VI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-12 04:31:22",-6.099498,106.8008,IDJKT
Indonesia,"KM INTAN SAMUDERA 2",,,"No data (CLASS B transponder)",,JAKARTA,0,"High Speed Craft","2022-11-24 05:38:12",-6.115967,106.8084,IDJKT
Indonesia,"KM PHS",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-16 04:40:07",-6.099339,106.8038,IDJKT
Indonesia,"SUMBER JAYA VIII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-15 22:46:28",-6.099494,106.8033,IDJKT
Indonesia,"DWI SUKSES HARMONI",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-10-14 07:58:58",-6.094747,106.803,IDJKT
Indonesia,"FORTUNA VIII",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-16 17:43:19",-6.09956,106.803,IDJKT
Indonesia,"BINTANG JAYA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-30 01:47:49",-6.103645,106.7773,IDJKT
Indonesia,"KM SUMBER JAYA 10",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-12 06:06:23",-6.100393,106.8029,IDJKT
Indonesia,KM.TRIJAYA.07,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-10 22:01:33",-6.095222,106.8027,IDJKT
Indonesia,KP.2005,,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2022-11-10 02:22:01",-6.101851,106.9103,IDJKT
Indonesia,"MICHAEL 6",,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-08-30 01:47:30",-6.09172,106.9368,IDJKT
Indonesia,"ALKEN PUSPA",SURABAYA,"1900-01-01 00:00:00",,,JAKARTA,8823288,Cargo,"2022-05-31 02:19:41",-6.112813,106.8665,IDJKT
Indonesia,"CAKRAWALA XI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-03 23:46:49",-6.097267,106.8021,IDJKT
Indonesia,"IMMANUEL WGSR 5",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-09-21 00:15:57",-6.099048,106.7808,IDJKT
Indonesia,"SPOB ARLINE 02",JAKARTA,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-09-15 06:23:03",-6.086492,106.9319,IDJKT
Indonesia,TAGAMBERKAH,,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-07 14:48:14",-5.979337,106.8087,IDJKT
Indonesia,"SURYA JAYA SAMPURNA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-28 09:19:15",-6.101662,106.8022,IDJKT
Indonesia,"KT.BESTWIN 88",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-09-26 06:51:57",-6.113733,106.8625,IDJKT
Indonesia,015397,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-28 13:03:37",-6.100588,106.8025,IDJKT
Indonesia,"KM. WINSON",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-24 08:14:03",-6.04912,106.7537,IDJKT
Indonesia,"KM LAUTAN MENTARI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-25 17:57:42",-6.101975,106.8033,IDJKT
Indonesia,"ROYAL PALMA 23",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-09-07 08:16:06",-6.0839,106.9386,IDJKT
Indonesia,"KM SUMBER REJEKI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-08 20:07:13",-6.104203,106.7768,IDJKT
Indonesia,"SUMATERA FORTUNE",JAKARTA,"1900-01-01 00:00:00",,,JAKARTA,7809376,Cargo,"2021-11-13 12:23:40",-6.134294,106.8321,IDJKT
Indonesia,TRISULA,CEBU,"2022-05-25 17:00:00",CEBU,,JAKARTA,0,Unspecified,"2022-08-22 21:27:51",-6.098668,106.8627,IDJKT
Indonesia,"SAM PROSPER 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-09-14 07:12:33",-6.09501,106.9571,IDJKT
Indonesia,"KM.MITRA JAYA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-15 03:17:20",-6.104162,106.7766,IDJKT
Indonesia,"KT.BIMA 2",,"1900-01-01 00:00:00",IDN,,JAKARTA,8610356,Tug,"2022-05-05 00:05:06",-6.106588,106.891,IDJKT
Indonesia,"KT. BIMA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-07-23 15:29:10",-6.114878,106.8633,IDJKT
Indonesia,"KLM RAHIM JAYA MURNI",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-09-01 01:31:31",-6.1173,106.8081,IDJKT
Indonesia,"TKP 519",,"1900-01-01 00:00:00",,,JAKARTA,0,"Special Craft","2022-11-21 09:00:32",-6.095022,106.8766,IDJKT
Indonesia,"LANGSUNG JAYA INDAH",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-28 04:57:34",-6.099583,106.8012,IDJKT
Indonesia,"KM DAMASHA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-23 11:04:53",-6.09994,106.8011,IDJKT
Indonesia,TELAT,,"1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2022-08-27 08:29:09",-6.101727,106.7913,IDJKT
Indonesia,"KM CAHAYA PAPUA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-24 06:53:33",-6.100904,106.8041,IDJKT
Indonesia,"BEST III",,"2019-10-26 08:00:00",SBY,,JAKARTA,7371044,Tanker,"2019-10-01 05:29:12",-7.087568,112.6561,IDJKT
Indonesia,"STARINDO JAYA MAJU",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-17 03:51:52",-6.097147,106.8016,IDJKT
Indonesia,N,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-21 02:43:16",-6.099862,106.8017,IDJKT
Indonesia,"ABIMANYU I",JAKARTA,"1900-01-01 00:00:00",,,JAKARTA,9872640,Tug,"2022-11-25 12:53:32",-6.096684,106.8836,IDJKT
Indonesia,"CITRAEXPRES 8",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-03 10:47:06",-6.098687,106.8007,IDJKT
Indonesia,"TB SM V",JAMBI,"2022-09-09 08:00:00",JAMBI,,JAKARTA,0,Tug,"2022-06-03 07:32:01",-6.082482,106.938,IDJKT
Indonesia,"TB BATAVIA IV",JAKARTA,"1900-01-01 00:00:00",,,JAKARTA,9684249,Tug,"2021-10-27 06:44:48",-6.105669,106.8838,IDJKT
Indonesia,"KRI TCB 532",,"1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2022-07-25 06:25:37",-6.095033,106.8766,IDJKT
Indonesia,KN.KARAKATA,,"2022-11-07 13:00:00","PANGKALAN DISNAV TPK",,JAKARTA,0,Passenger,"2022-06-29 08:42:40",-6.119009,106.865,IDJKT
